bus_name,phase_code,nominal_voltage_kv,voltage_type,geometry,in_service
p1udt3269-p1udt8010xx,A,7.19955785679463,line-to-ground,POINT(-97.7290853002472 30.4229247935794),1
p1udt3269-p1udt8010x,A,7.19955785679463,line-to-ground,POINT(-97.7291461241049 30.423051706881),1
p1udt8009-p1udt8010x,A,7.19955785679463,line-to-ground,POINT(-97.7287385896721 30.4225436138448),1
p1udt8009-p1udt8010xx,A,7.19955785679463,line-to-ground,POINT(-97.7291404920697 30.4228633300122),1
p1udt14499-p1udt8009xx,A,7.19955785679463,line-to-ground,POINT(-97.7282597646069 30.4223450801145),1
p1udt14499-p1udt8009xxx,A,7.19955785679463,line-to-ground,POINT(-97.7286833977915 30.4226050772429),1
p1udt13351-p1udt13651x,C,7.19955785679463,line-to-ground,POINT(-97.7293572510603 30.4270250137602),1
p1udt13351-p1udt13651xx,C,7.19955785679463,line-to-ground,POINT(-97.7294851673751 30.4271288012151),1
p1udt13351-p1udt7172xx,C,7.19955785679463,line-to-ground,POINT(-97.7290873938352 30.4269592259982),1
p1udt13351-p1udt7172x,C,7.19955785679463,line-to-ground,POINT(-97.7293913771109 30.4270970778756),1
p1udt11694-p1udt7172x,C,7.19955785679463,line-to-ground,POINT(-97.7287519320006 30.4269547996205),1
p1udt11694-p1udt7172xx,C,7.19955785679463,line-to-ground,POINT(-97.7291215196637 30.4270312901786),1
p1udt11694-p1udt7603xx,C,7.19955785679463,line-to-ground,POINT(-97.7284753515043 30.4268193096502),1
p1udt11694-p1udt7603x,C,7.19955785679463,line-to-ground,POINT(-97.7288071263917 30.4268933363016),1
p1udt11693-p1udt7603x,C,7.19955785679463,line-to-ground,POINT(-97.727992974818 30.426571412802),1
p1udt11693-p1udt7603xx,C,7.19955785679463,line-to-ground,POINT(-97.7283863876266 30.4268064170052),1
p1udt2682-p1udt3272xx,C,7.19955785679463,line-to-ground,POINT(-97.7288100181826 30.4277681373462),1
p1udt2682-p1udt3272x,C,7.19955785679463,line-to-ground,POINT(-97.7291010272682 30.42784689618),1
p1udt292-p1udt3272x,C,7.19955785679463,line-to-ground,POINT(-97.7284957400788 30.4276211608879),1
p1udt292-p1udt3272xx,C,7.19955785679463,line-to-ground,POINT(-97.7287206974688 30.4277575363764),1
p1udt15518-p1udt292x,C,7.19955785679463,line-to-ground,POINT(-97.7281602760638 30.4276167329262),1
p1udt15518-p1udt292xx,C,7.19955785679463,line-to-ground,POINT(-97.7285298656785 30.4276932252101),1
p1udt1534-p1udt15518x,C,7.19955785679463,line-to-ground,POINT(-97.728022200692 30.4274987974845),1
p1udt1534-p1udt15518xx,C,7.19955785679463,line-to-ground,POINT(-97.7282495965747 30.4276273342745),1
p1udt1534-p1udt5808xx,C,7.19955785679463,line-to-ground,POINT(-97.7278764853907 30.4272000722597),1
p1udt1534-p1udt5808x,C,7.19955785679463,line-to-ground,POINT(-97.7279880755329 30.42742673304),1
p1udt5808-p1udt8802xx,C,7.19955785679463,line-to-ground,POINT(-97.7279107612916 30.4269658100986),1
p1udt5808-p1udt8802x,C,7.19955785679463,line-to-ground,POINT(-97.727910610394 30.4272721367313),1
p1udt11693-p1udt8802x,C,7.19955785679463,line-to-ground,POINT(-97.7279493500259 30.4266565842113),1
p1udt11693-p1udt8802xx,C,7.19955785679463,line-to-ground,POINT(-97.7279448862454 30.4270378745622),1
p1udt11693-p1udt13650xx,C,7.19955785679463,line-to-ground,POINT(-97.7280677143505 30.4263984433545),1
p1udt11693-p1udt13650x,C,7.19955785679463,line-to-ground,POINT(-97.7279223351134 30.4265950578951),1
p1udt13650-p1udt20017xx,C,7.19955785679463,line-to-ground,POINT(-97.7280334913165 30.4261537825747),1
p1udt13650-p1udt20017x,C,7.19955785679463,line-to-ground,POINT(-97.72803358951 30.42632637892),1
p1udt18562-p1udt20017x,C,7.19955785679463,line-to-ground,POINT(-97.7285349373155 30.4254019012153),1
p1udt18562-p1udt20017xx,C,7.19955785679463,line-to-ground,POINT(-97.7280886856766 30.4260923195523),1
p1udt18562-p1udt21621xx,C,7.19955785679463,line-to-ground,POINT(-97.7283449798595 30.4247955141709),1
p1udt18562-p1udt21621x,C,7.19955785679463,line-to-ground,POINT(-97.7284797436333 30.4254633644518),1
p1udt17377-p1udt21621x,C,7.19955785679463,line-to-ground,POINT(-97.7283708004966 30.4247050848088),1
p1udt17377-p1udt21621xx,C,7.19955785679463,line-to-ground,POINT(-97.7283791044414 30.4248675785319),1
p1udt11357-p1udt17377x,C,7.19955785679463,line-to-ground,POINT(-97.7284660468139 30.4242914091586),1
p1udt11357-p1udt17377xx,C,7.19955785679463,line-to-ground,POINT(-97.7283366759729 30.4246330204457),1
p1udt11357-p1udt2681xx,C,7.19955785679463,line-to-ground,POINT(-97.7284630935181 30.4240112178249),1
p1udt11357-p1udt2681x,C,7.19955785679463,line-to-ground,POINT(-97.7285001713247 30.4243634734909),1
p1udt2681-p1udt7601xx,C,7.19955785679463,line-to-ground,POINT(-97.7283920087176 30.42357787599),1
p1udt2681-p1udt7601x,C,7.19955785679463,line-to-ground,POINT(-97.7284289691479 30.4239391534834),1
p1udt1530-p1udt7601x,C,7.19955785679463,line-to-ground,POINT(-97.7283745817414 30.423316041063),1
p1udt1530-p1udt7601xx,C,7.19955785679463,line-to-ground,POINT(-97.7284261329445 30.4236499403407),1
p1udt1530-p1udt16003xx,C,7.19955785679463,line-to-ground,POINT(-97.728268051059 30.4231923238468),1
p1udt1530-p1udt16003x,C,7.19955785679463,line-to-ground,POINT(-97.7283193891852 30.4233775042812),1
p1udt16484-p1udt23476xx,B,7.19955785679463,line-to-ground,POINT(-97.7262348950703 30.4214350049546),1
p1udt16484-p1udt23476xxx,B,7.19955785679463,line-to-ground,POINT(-97.726014466307 30.4219210172357),1
p1udt14497,C,7.19955785679463,line-to-ground,POINT(-97.7281893637801 30.4213224932235),1
p1udt21620,C,7.19955785679463,line-to-ground,POINT(-97.7290087137331 30.4215650695927),1
p1udt14497-p1udt8800x,C,7.19955785679463,line-to-ground,POINT(-97.7273400431136 30.4208889328823),1
p1udt13951-p1udt21910x,B,7.19955785679463,line-to-ground,POINT(-97.7295196994707 30.4199334056163),1
p1udt13951-p1udt21910xx,B,7.19955785679463,line-to-ground,POINT(-97.729479311314 30.4195508199767),1
p1udt13951-p1udt3794xx,B,7.19955785679463,line-to-ground,POINT(-97.7292374477327 30.4202025063858),1
p1udt13951-p1udt3794x,B,7.19955785679463,line-to-ground,POINT(-97.7296090131939 30.4199440058519),1
p1udt285-p1udt3794x,B,7.19955785679463,line-to-ground,POINT(-97.7288809552977 30.4202159219313),1
p1udt285-p1udt3794xx,B,7.19955785679463,line-to-ground,POINT(-97.7292715715082 30.4202745705362),1
p1udt285-p1udt8406xx,B,7.19955785679463,line-to-ground,POINT(-97.7287388257223 30.4201164452598),1
p1udt285-p1udt8406x,B,7.19955785679463,line-to-ground,POINT(-97.7289702691916 30.420226522609),1
p1udt3292-p1udt8406x,B,7.19955785679463,line-to-ground,POINT(-97.7284861984058 30.4201489170144),1
p1udt3292-p1udt8406xx,B,7.19955785679463,line-to-ground,POINT(-97.7286836352659 30.4201779087191),1
p1udt12380-p1udt3292x,B,7.19955785679463,line-to-ground,POINT(-97.7282742106226 30.4201114684442),1
p1udt12380-p1udt3292xx,B,7.19955785679463,line-to-ground,POINT(-97.7285755121859 30.4201595179593),1
p1udt12380-p1udt1548xx,B,7.19955785679463,line-to-ground,POINT(-97.7278453319679 30.4199723972293),1
p1udt12380-p1udt1548x,B,7.19955785679463,line-to-ground,POINT(-97.7281848969264 30.4201008672952),1
p1udt1548-p1udt923xx,B,7.19955785679463,line-to-ground,POINT(-97.7276006545344 30.41995937497),1
p1udt1548-p1udt923x,B,7.19955785679463,line-to-ground,POINT(-97.7277901410501 30.4200338602985),1
p1udt7180-p1udt923x,B,7.19955785679463,line-to-ground,POINT(-97.7272657408566 30.4200023881189),1
p1udt7180-p1udt923xx,B,7.19955785679463,line-to-ground,POINT(-97.7276323342948 30.4200322690511),1
p1udt306-p1udt7180xx,B,7.19955785679463,line-to-ground,POINT(-97.7268289600632 30.420052831911),1
p1udt306-p1udt7180xxx,B,7.19955785679463,line-to-ground,POINT(-97.7271764273945 30.4199917862856),1
p1udt13950-p1udt921x,A,7.19955785679463,line-to-ground,POINT(-97.7273952264832 30.4191299863174),1
p1udt13950-p1udt921xx,A,7.19955785679463,line-to-ground,POINT(-97.7275319621096 30.4189132462729),1
p1udt11031-p1udt3793xx,A,7.19955785679463,line-to-ground,POINT(-97.7287969074051 30.4193816057645),1
p1udt11031-p1udt3793x,A,7.19955785679463,line-to-ground,POINT(-97.7290356461966 30.4193700183267),1
p1udt19856-p1udt3793xx,A,7.19955785679463,line-to-ground,POINT(-97.7286904129724 30.4193847595282),1
p1udt19856-p1udt3793x,A,7.19955785679463,line-to-ground,POINT(-97.7286401751078 30.4193881272726),1
p1udt13031-p1udt3793x,A,7.19955785679463,line-to-ground,POINT(-97.7283439158119 30.4192928996517),1
p1udt13031-p1udt3793xx,A,7.19955785679463,line-to-ground,POINT(-97.7287588619076 30.4194296398253),1
p1udt13031-p1udt16007xx,A,7.19955785679463,line-to-ground,POINT(-97.7279491630413 30.4192258932172),1
p1udt13031-p1udt16007x,A,7.19955785679463,line-to-ground,POINT(-97.7282866388006 30.4193529010341),1
p1udt13950-p1udt16007x,A,7.19955785679463,line-to-ground,POINT(-97.727378543659 30.4191942485685),1
p1udt13950-p1udt16007xx,A,7.19955785679463,line-to-ground,POINT(-97.7278602061001 30.4192130003964),1
p1udt13950-p1udt306xx,A,7.19955785679463,line-to-ground,POINT(-97.7268986269957 30.4198865725268),1
p1udt13950-p1udt306x,A,7.19955785679463,line-to-ground,POINT(-97.7273045927742 30.4191801310234),1
p1udt1557-p1udt8426x,B,7.19955785679463,line-to-ground,POINT(-97.7213044495426 30.4180379245648),1
p1udt1557-p1udt8426xx,B,7.19955785679463,line-to-ground,POINT(-97.7215718222209 30.417568439998),1
p1udt1557-p1udt20496x,B,7.19955785679463,line-to-ground,POINT(-97.7212774410231 30.4179763969803),1
p1udt1557-p1udt20496xx,B,7.19955785679463,line-to-ground,POINT(-97.7210941331877 30.4182779172345),1
p1udt1557-p1udt2123xx,B,7.19955785679463,line-to-ground,POINT(-97.7208542112496 30.4175655290015),1
p1udt1557-p1udt2123x,B,7.19955785679463,line-to-ground,POINT(-97.7213757486536 30.4180141533325),1
p1udt2123-p1udt7615xx,B,7.19955785679463,line-to-ground,POINT(-97.7203265015745 30.4173167383253),1
p1udt2123-p1udt7615x,B,7.19955785679463,line-to-ground,POINT(-97.7209431656016 30.4175784265314),1
p1udt7183-p1udt7615x,B,7.19955785679463,line-to-ground,POINT(-97.7198050610764 30.4170349183667),1
p1udt7183-p1udt7615xx,B,7.19955785679463,line-to-ground,POINT(-97.72035817508 30.4173896340222),1
p1udt15528-p1udt7183xx,B,7.19955785679463,line-to-ground,POINT(-97.7189660956777 30.416763283257),1
p1udt15528-p1udt7183xxx,B,7.19955785679463,line-to-ground,POINT(-97.719716107394 30.4170220200784),1
p1udt8021,A,7.19955785679463,line-to-ground,POINT(-97.7206132018094 30.4189238981516),1
p1udt11035,A,7.19955785679463,line-to-ground,POINT(-97.7209232677121 30.4188514023463),1
p1udt7185,A,7.19955785679463,line-to-ground,POINT(-97.72051794264 30.4183341808901),1
p1udt13034-p1udt7185x,A,7.19955785679463,line-to-ground,POINT(-97.7200028749837 30.4180907009053),1
p1udt13034-p1udt7185xx,A,7.19955785679463,line-to-ground,POINT(-97.7204794928068 30.4183079863301),1
p1udt13034-p1udt1556xx,A,7.19955785679463,line-to-ground,POINT(-97.7195062758207 30.4178512348676),1
p1udt13034-p1udt1556x,A,7.19955785679463,line-to-ground,POINT(-97.7199687588126 30.418018634524),1
p1udt13033-p1udt1556x,A,7.19955785679463,line-to-ground,POINT(-97.7191080789961 30.4172518153287),1
p1udt13033-p1udt1556xx,A,7.19955785679463,line-to-ground,POINT(-97.7194721600962 30.4177791683667),1
p1udt13033-p1udt15528xx,A,7.19955785679463,line-to-ground,POINT(-97.7191367667607 30.4167332521453),1
p1udt13033-p1udt15528x,A,7.19955785679463,line-to-ground,POINT(-97.71907396376 30.4171797487316),1
p1udt13360-p1udt3799x,ABC,7.19955785679463,line-to-ground,POINT(-97.7174037978716 30.41761403656),1
p1udt13360-p1udt3799xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7177691161123 30.4174466503787),1
p1udt15281-p1udt8811x,B,7.19955785679463,line-to-ground,POINT(-97.7162230876162 30.4165467586561),1
p1udt15281-p1udt8811xx,B,7.19955785679463,line-to-ground,POINT(-97.7157697271335 30.4163527443296),1
p1udt15281-p1udt926xx,B,7.19955785679463,line-to-ground,POINT(-97.7166862668579 30.4166600390522),1
p1udt15281-p1udt926x,B,7.19955785679463,line-to-ground,POINT(-97.716188974755 30.4164746913651),1
p1udt1555-p1udt926x,B,7.19955785679463,line-to-ground,POINT(-97.7171565158652 30.4168175988169),1
p1udt1555-p1udt926xx,B,7.19955785679463,line-to-ground,POINT(-97.7167203801488 30.4167321062235),1
p1udt1555-p1udt7184xx,B,7.19955785679463,line-to-ground,POINT(-97.7175305493857 30.4168754111519),1
p1udt1555-p1udt7184x,B,7.19955785679463,line-to-ground,POINT(-97.7170672066475 30.4168069901751),1
p1udt13360-p1udt7184xx,B,7.19955785679463,line-to-ground,POINT(-97.7175192713387 30.4175762749397),1
p1udt13360-p1udt7184xxx,B,7.19955785679463,line-to-ground,POINT(-97.7174964354453 30.4168033441753),1
p1udt13360-p1udt17155xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7172186973116 30.4179587229187),1
p1udt13360-p1udt17155x,ABC,7.19955785679463,line-to-ground,POINT(-97.7174819736478 30.4176791536813),1
p1udt17155-p1udt20937xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7171415596116 30.4180524294192),1
p1udt17155-p1udt20937x,ABC,7.19955785679463,line-to-ground,POINT(-97.7172308704191 30.4178982686585),1
p1udt12381-p1udt20937x,ABC,7.19955785679463,line-to-ground,POINT(-97.7170826988654 30.4181888096165),1
p1udt12381-p1udt20937xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7171732309364 30.4181253258199),1
p1udt12381-p1udt15530xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7168788162591 30.4184743797907),1
p1udt12381-p1udt15530x,ABC,7.19955785679463,line-to-ground,POINT(-97.7171168129408 30.4182608766913),1
p1udt15530-p1udt5320xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7167852082349 30.4186460549323),1
p1udt15530-p1udt5320x,ABC,7.19955785679463,line-to-ground,POINT(-97.7169681269636 30.4184849886017),1
p1udt5320-p1udt8813xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7161363417431 30.4185320518222),1
p1udt5320-p1udt8813x,ABC,7.19955785679463,line-to-ground,POINT(-97.7167300113391 30.4187075131602),1
p1udt13035-p1udt8813xx,A,7.19955785679463,line-to-ground,POINT(-97.7162379264121 30.4184629740451),1
p1udt13035-p1udt8813x,A,7.19955785679463,line-to-ground,POINT(-97.7162629811958 30.4184259554339),1
p1udt8813-p1udt8814xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7157212132361 30.4183012925759),1
p1udt8813-p1udt8814x,ABC,7.19955785679463,line-to-ground,POINT(-97.7161660640924 30.4185837124246),1
p1udt309-p1udt8814x,ABC,7.19955785679463,line-to-ground,POINT(-97.7151120086224 30.418114078331),1
p1udt309-p1udt8814xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7156871001876 30.4182292251658),1
p1udt309-p1udt4787xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7148961295649 30.4180308004524),1
p1udt309-p1udt4787x,ABC,7.19955785679463,line-to-ground,POINT(-97.7150803388526 30.4180411814741),1
p1udt308-p1udt4787x,ABC,7.19955785679463,line-to-ground,POINT(-97.7143755312207 30.4180346977176),1
p1udt308-p1udt4787xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7149513271835 30.4179693430158),1
p1udt308-p1udt4316xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7139563075707 30.4182471187088),1
p1udt308-p1udt4316x,ABC,7.19955785679463,line-to-ground,POINT(-97.7144307291595 30.4179732405106),1
p1udt18954-p1udt4316x,ABC,7.19955785679463,line-to-ground,POINT(-97.7137039230459 30.4185042908409),1
p1udt18954-p1udt4316xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7140456176764 30.4182577295048),1
p1udt18361-p1udt18954x,ABC,7.19955785679463,line-to-ground,POINT(-97.7134923193687 30.4189868927277),1
p1udt18361-p1udt18954xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7137445545253 30.4184540284367),1
p1udt11036-p1udt18361x,ABC,7.19955785679463,line-to-ground,POINT(-97.7134629120496 30.4190572900798),1
p1udt11036-p1udt18361xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7135475182029 30.4189254359323),1
p1udt11036-p1udt12703xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7127303290612 30.4191259378243),1
p1udt11036-p1udt12703x,ABC,7.19955785679463,line-to-ground,POINT(-97.7134192784099 30.4191424564625),1
p1udt12703,ABC,7.19955785679463,line-to-ground,POINT(-97.7127618064413 30.4190880636314),1
p1udt13037-p1udt8024xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7116895633785 30.4253734621793),1
p1udt13037-p1udt8024x,ABC,7.19955785679463,line-to-ground,POINT(-97.7111996660152 30.4257579213641),1
p1udt24269-p1udt8024x,ABC,7.19955785679463,line-to-ground,POINT(-97.7118661305388 30.4251638828989),1
p1udt24269-p1udt8024xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7116006034501 30.4253605581895),1
p1udt21911-p1udt24269x,ABC,7.19955785679463,line-to-ground,POINT(-97.7118796530411 30.4249577365129),1
p1udt21911-p1udt24269xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7117971487585 30.4251789939483),1
p1udt14230-p1udt21911x,ABC,7.19955785679463,line-to-ground,POINT(-97.7119647136634 30.4248232322788),1
p1udt14230-p1udt21911xx,ABC,7.19955785679463,line-to-ground,POINT(-97.711968968954 30.4249683488886),1
p1udt14230-p1udt22785xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7121838534773 30.4246275244886),1
p1udt14230-p1udt22785x,ABC,7.19955785679463,line-to-ground,POINT(-97.7120540294658 30.4248338445932),1
p1udt11360,ABC,7.19955785679463,line-to-ground,POINT(-97.7131672482452 30.4239283217804),1
p1udt22785,ABC,7.19955785679463,line-to-ground,POINT(-97.7121379211329 30.4246129344177),1
p1udt21217,ABC,7.19955785679463,line-to-ground,POINT(-97.713476840018 30.4233448841961),1
p1udt22035,ABC,7.19955785679463,line-to-ground,POINT(-97.7153492320302 30.4217956302892),1
p1udt10677-p1udt9930x,ABC,7.19955785679463,line-to-ground,POINT(-97.7156668325326 30.4311945003666),1
p1udt10677-p1udt9930xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7159711933674 30.4314209565962),1
p1udt10677-p1udt13941xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7150678740254 30.4309077318524),1
p1udt10677-p1udt13941x,ABC,7.19955785679463,line-to-ground,POINT(-97.7155775104737 30.4311838903575),1
p1udt11355-p1udt13941x,ABC,7.19955785679463,line-to-ground,POINT(-97.7149023631348 30.4308248961853),1
p1udt11355-p1udt13941xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7150995475781 30.4309806286912),1
p1udt11355-p1udt12032xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7152794924974 30.4305590849428),1
p1udt11355-p1udt12032x,ABC,7.19955785679463,line-to-ground,POINT(-97.7149913285168 30.4308377980686),1
p1udt12032-p1udt3261xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7154512660423 30.4302224785276),1
p1udt12032-p1udt3261x,ABC,7.19955785679463,line-to-ground,POINT(-97.7152453758556 30.4304870174363),1
p1udt13341-p1udt3261x,ABC,7.19955785679463,line-to-ground,POINT(-97.7149205794212 30.4298806736289),1
p1udt13341-p1udt3261xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7155191120467 30.4302049246125),1
p1udt13341-p1udt8413xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7144795125089 30.4296602027131),1
p1udt13341-p1udt8413x,ABC,7.19955785679463,line-to-ground,POINT(-97.7148316149144 30.4298677717207),1
p1udt11025-p1udt11026x,ABC,7.19955785679463,line-to-ground,POINT(-97.7155104249196 30.4284571865329),1
p1udt11025-p1udt11026xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7160082349195 30.4286661753956),1
p1udt11025-p1udt11697xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7153838993591 30.4286567309399),1
p1udt11025-p1udt11697x,ABC,7.19955785679463,line-to-ground,POINT(-97.7155812869692 30.4284608972467),1
p1udt11697-p1udt22528xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7152372488794 30.4290157522511),1
p1udt11697-p1udt22528x,ABC,7.19955785679463,line-to-ground,POINT(-97.7154180155184 30.4287287984146),1
p1udt22528-p1udt22529xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7149620742851 30.4293559137951),1
p1udt22528-p1udt22529x,ABC,7.19955785679463,line-to-ground,POINT(-97.7152031327631 30.4289436847332),1
p1udt22529-p1udt8413xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7144088675675 30.4296838403236),1
p1udt22529-p1udt8413x,ABC,7.19955785679463,line-to-ground,POINT(-97.714927958265 30.4292838462113),1
p1udt8399-p1udt8413x,ABC,7.19955785679463,line-to-ground,POINT(-97.7140888664906 30.4295721783159),1
p1udt8399-p1udt8413xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7144358746672 30.4297453691907),1
p1udt12698-p1udt8399x,ABC,7.19955785679463,line-to-ground,POINT(-97.7137693004169 30.4293759136921),1
p1udt12698-p1udt8399xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7141440713786 30.4295107215277),1
p1udt12698-p1udt9942xx,ABC,7.19955785679463,line-to-ground,POINT(-97.713526804607 30.4292335003175),1
p1udt12698-p1udt9942x,ABC,7.19955785679463,line-to-ground,POINT(-97.7138193425833 30.4293320998857),1
p1udt10309-p1udt9942x,ABC,7.19955785679463,line-to-ground,POINT(-97.7134277825801 30.4286643098599),1
p1udt10309-p1udt9942xx,ABC,7.19955785679463,line-to-ground,POINT(-97.713492689696 30.4291614323887),1
p1udt16708-p1udt7607xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7127316285746 30.4296865264665),1
p1udt16708-p1udt7607x,ABC,7.19955785679463,line-to-ground,POINT(-97.7117942974986 30.4295296054103),1
p1udt14505-p1udt7607x,ABC,7.19955785679463,line-to-ground,POINT(-97.7128416989172 30.4295288833131),1
p1udt14505-p1udt7607xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7126782788291 30.429690464644),1
p1udt14505-p1udt16715xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7128757799924 30.4289771941356),1
p1udt14505-p1udt16715x,ABC,7.19955785679463,line-to-ground,POINT(-97.7128989913092 30.429468889241),1
p1udt10309-p1udt16715x,ABC,7.19955785679463,line-to-ground,POINT(-97.7134001121214 30.4286029103184),1
p1udt10309-p1udt16715xx,ABC,7.19955785679463,line-to-ground,POINT(-97.712870757042 30.4288833814851),1
p1udt10309-p1udt24466xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7135154559042 30.4285115561472),1
p1udt10309-p1udt24466x,ABC,7.19955785679463,line-to-ground,POINT(-97.7133294677139 30.4286265473627),1
p1udt10695-p1udt24466x,ABC,7.19955785679463,line-to-ground,POINT(-97.7137085843067 30.4281239315216),1
p1udt10695-p1udt24466xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7134261365689 30.4285009447381),1
p1udt10695-p1udt21908xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7139516460666 30.4278030450896),1
p1udt10695-p1udt21908x,ABC,7.19955785679463,line-to-ground,POINT(-97.7136375469723 30.428125197359),1
p1udt1536-p1udt21908x,ABC,7.19955785679463,line-to-ground,POINT(-97.7142404206013 30.4272781118069),1
p1udt1536-p1udt21908xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7138623273154 30.4277924339951),1
p1udt1536-p1udt5810xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7144110134925 30.4269436292986),1
p1udt1536-p1udt5810x,ABC,7.19955785679463,line-to-ground,POINT(-97.71430826474 30.4272605584614),1
p1udt4301-p1udt5810x,ABC,7.19955785679463,line-to-ground,POINT(-97.7144422493223 30.4264447107883),1
p1udt4301-p1udt5810xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7144765210901 30.4269203005625),1
p1udt4301-p1udt9941xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7147155696402 30.4260871199938),1
p1udt4301-p1udt9941x,ABC,7.19955785679463,line-to-ground,POINT(-97.7144974521578 30.4263832537651),1
p1udt24781,ABC,7.19955785679463,line-to-ground,POINT(-97.7157813188207 30.4251259866761),1
p1udt9941,ABC,7.19955785679463,line-to-ground,POINT(-97.7146696362091 30.4260725307867),1
p1udt22526,ABC,7.19955785679463,line-to-ground,POINT(-97.7150711331497 30.4239493698005),1
p1udt15270,ABC,7.19955785679463,line-to-ground,POINT(-97.7150038040832 30.4204364997294),1
p1udt15270_b1_1,ABC,7.19955785679463,line-to-ground,POINT(-97.7148797148761 30.4198146581229),1
p1udt10725-p1udt13685x,ABC,7.19955785679463,line-to-ground,POINT(-97.7264103066597 30.408616562929),1
p1udt10725-p1udt13685xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7272871995216 30.4080532765027),1
p1udt10725-p1udt21386x,ABC,7.19955785679463,line-to-ground,POINT(-97.7263551215261 30.4086780256519),1
p1udt10725-p1udt21386xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7254987606996 30.4085621024929),1
p1udt21925,ABC,7.19955785679463,line-to-ground,POINT(-97.7265022528236 30.4103826118331),1
p1udt10725,ABC,7.19955785679463,line-to-ground,POINT(-97.7264032748243 30.4086611790218),1
p1udt19502,ABC,7.19955785679463,line-to-ground,POINT(-97.7264450528316 30.4110530785486),1
p1udt9943,ABC,7.19955785679463,line-to-ground,POINT(-97.7264874896531 30.4112723892231),1
p1udt10310,ABC,7.19955785679463,line-to-ground,POINT(-97.7246351695637 30.4114651877092),1
p1udt17578,ABC,7.19955785679463,line-to-ground,POINT(-97.724109325542 30.411628135576),1
p1udt3280,ABC,7.19955785679463,line-to-ground,POINT(-97.7236236545519 30.4125168873925),1
p1udt3280-p1udt6738xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7231333189469 30.4128023958788),1
p1udt3280-p1udt6738x,ABC,7.19955785679463,line-to-ground,POINT(-97.7235959902644 30.412478082126),1
p1udt15278-p1udt6738x,ABC,7.19955785679463,line-to-ground,POINT(-97.7229186755429 30.4132378473631),1
p1udt15278-p1udt6738xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7231924027783 30.4127236583686),1
p1udt15278-p1udt17979xx,ABC,7.19955785679463,line-to-ground,POINT(-97.722605724631 30.4136130412708),1
p1udt15278-p1udt17979x,ABC,7.19955785679463,line-to-ground,POINT(-97.7228845587527 30.4131657816786),1
p1udt17979-p1udt19326xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7226267016369 30.4140741245346),1
p1udt17979-p1udt19326x,ABC,7.19955785679463,line-to-ground,POINT(-97.722695031696 30.4136236460622),1
p1udt19326-p1udt2118xx,ABC,7.19955785679463,line-to-ground,POINT(-97.7229030513307 30.4144377455442),1
p1udt19326-p1udt2118x,ABC,7.19955785679463,line-to-ground,POINT(-97.7225925847966 30.4140020587807),1
